"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2015-12-28",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2015-12-29",,,,,,,"0.54",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2015-12-30",,,,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2015-12-31",,,,,,,"0.27",,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2016-01-01",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-17",,,,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-20",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-26",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-05-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-01",,,,,,,"0.60",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-02",,,,,,,"0.57",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-03",,,,,,,"0.30",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-06",,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-09",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-15",,,,,,,"1.56",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-17",,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-19",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-22",,"    3",,"0.68",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-24",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-26",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-28",,,,,,,"1.41",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-06-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-01",,"    2",,"0.76",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-03",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-05",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-14",,"    9",,"0.80",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-15",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-16",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-19",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-21",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-22",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-23",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-24",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-25",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-26",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-29",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-30",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-07-31",,,,,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-03",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-04",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-11",,,,,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-12",,,,,,,"0.88",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-18",,,,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-21",,,,,,,"2.25",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-08-31",,"    6",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-03",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-10",,,,,,,"0.90",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-11",,,,,,,"1.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-13",,,,,,,"0.54",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-14",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-29",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-09-30",,,,,,,"2.16",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-01",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-02",,,,,,,"0.34",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-03",,,,,,,"1.97",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-08",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-10",,,,,,,"0.22",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-15",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-25",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-26",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-29",,,,,,,"1.57",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-30",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-10-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-01",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-04",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-05",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-06",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-09",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-10",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-11",,,,,,,"0.76",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-12",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-13",,,,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-15",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-17",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-18",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-20",,,,,,,"0.70",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-23",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-24",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-26",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-11-29",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-01",,"    2",,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-02",,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-04",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-05",,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-06",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-07",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-08",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-10",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-12",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-15",,,,,,,"0.57",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-16",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-17",,,,,,,"0.23",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-18",,,,,,,"1.33",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-19",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-20",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-21",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-22",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-23",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-24",,,,,,,"0.97",,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0014","LYNBROOK 0.3 NW, NY US","2015-12-28",,"    4",,"0.21",,,,,,"0.0",,,,,,,,"0.0",,,,,,,,,,,,
